Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ashwagandha Coffee new Comparison Table (product.metafields.custom.ashwagandha_coffee_new_comparison_table),ash_benefits_section (product.metafields.custom.ash_benefits_section),ash_clinical_studies (product.metafields.custom.ash_clinical_studies),ash_comparison_table (product.metafields.custom.ash_comparison_table),ash_freebies (product.metafields.custom.ash_freebies),ash_how_to_use (product.metafields.custom.ash_how_to_use),ash_image_review (product.metafields.custom.ash_image_review),ash_ingredients (product.metafields.custom.ash_ingredients),Ash Mobile How to use (product.metafields.custom.ash_mobile_how_to_use),Ash % Off Tag (product.metafields.custom.ash_off_tag),Ash Product Price (product.metafields.custom.ash_product_price),Ash Refill Text (product.metafields.custom.ash_refill_text),Ash Shipping text (product.metafields.custom.ash_shipping_text),Ash Slashed Product Price (product.metafields.custom.ash_slashed_product_price),Ash Subscription Paragraph (product.metafields.custom.ash_subscription_paragraph),ash_subtitle (product.metafields.custom.ash_subtitle),ash_USP (product.metafields.custom.ash_usp),ash_video_review (product.metafields.custom.ash_video_review),Badges (product.metafields.custom.badges),Bags / Loose Leaf (product.metafields.custom.bags_loose_leaf),Caffeine (product.metafields.custom.caffeine),Comparison Table (Header/Footer) (product.metafields.custom.comparison_table_header_footer),Cost per Cup (product.metafields.custom.cost_per_cup),Drinkware Features (product.metafields.custom.drinkware_features),FAQs (product.metafields.custom.faqs),Form (product.metafields.custom.form),Gift Type (product.metafields.custom.gift_type),Ingredients (product.metafields.custom.ingredients),Max Quantity To Order (product.metafields.custom.max_quantity_to_order),No. of Cups (product.metafields.custom.no_of_cups),No. of Serves (product.metafields.custom.no_of_serves),Packaging (product.metafields.custom.packaging),Product Card Subtitle (product.metafields.custom.product_card_subtitle),Recipes (product.metafields.custom.recipes),Reel Section (Header/Footer) (product.metafields.custom.reel_section_header_footer),Return Shipment Icon Text (product.metafields.custom.return_shipment_icon_text),seo_description (product.metafields.custom.seo_description),SE Date of Picking (product.metafields.custom.se_date_of_picking),SE Estate (product.metafields.custom.se_estate),SE Grade (product.metafields.custom.se_grade),SE Invoice (product.metafields.custom.se_invoice),SE Origin (product.metafields.custom.se_origin),SE Season (product.metafields.custom.se_season),Sold in last 24 hours (product.metafields.custom.sold_in_last_24_hours),Steal Deal Products (product.metafields.custom.steal_deal_products),Steeping Instructions - Hot Brew (product.metafields.custom.steeping_instructions_hot_brew),Steeping Instructions - Iced Brew (product.metafields.custom.steeping_instructions_iced_brew),Subtitle (product.metafields.custom.subtitle),Tasting Notes  (product.metafields.custom.tasting_notes),Text With Image (Header/Footer) (product.metafields.custom.text_with_image_header_footer),Type Filter (product.metafields.custom.type_filter),Video Review (Header/Footer) (product.metafields.custom.video_review_header_footer),What’s Inside (product.metafields.custom.whats_inside),Whats inside - Spice (product.metafields.custom.whats_inside_spice),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Caffeine content (product.metafields.shopify.caffeine-content),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Country (product.metafields.shopify.country),Dietary preferences (product.metafields.shopify.dietary-preferences),Drinkware material (product.metafields.shopify.drinkware-material),Flavor (product.metafields.shopify.flavor),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
sweet-himalayan-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/WhatsAppImage2023-01-19at14.35.56_281c7856-b585-4784-82a4-cbd44680df6d.jpg?v=1685687300,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/MayLimitededition-148_1__11zon_1_1_0e88026b-a649-409f-bdb2-746de250c598.jpg?v=1685687300,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Howtobrew_f814f30a-cc18-4b76-833a-9c2cf44e38ff.jpg?v=1685687300,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_9d544a29-712a-4272-96da-48053c15ba78.png?v=1685687300,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61SSOae3ziL._SL1000_fa577052-404b-4c1d-8b95-de0d2c208db2.jpg?v=1685687300,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea-30-count-15x2,"Chamomile Mint Citrus Green Tea, 30 Count (15x2)","<meta charset=""utf-8"">Fresh and pure green tea blended with buoyant chamomile, mint, and citrusy notes of Lemongrass. Vahdam India has joined forces with (RED) to fight against pandemics, including AIDS and COVID. Vahdam India will donate a minimum of $100,000 to the Global Fund to help strengthen healthcare systems and fund life-saving programs in communities most in need. To learn more about (RED)’s impact, visit red.org or follow (RED) on Instagram @RED.<br>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions",Green Teas | Tea Bags,"Chamomile, Green Tea, grocery, growaov-collection, growaov-subscription, high-caffeine, Mint Citrus, otp, tea-bags",false,Title,Default Title,,,,,,,,TB006001078-GT(EU),60.0,shopify,deny,manual,9.99,9.99,true,true,,,,,TB006001078-GT(EU),https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61kG3h_jItL._AC_SX679.jpg?v=1685685465,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,draft
chamomile-mint-citrus-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61-f-ZDlY2L._SL1000_a6728050-5a01-4ff1-94f1-efcd7c0e1e61_1.jpg?v=1685685465,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/ChamomileMintCitrusGreenTea_7c1cfea6-4053-48ea-9d28-092663771620.jpg?v=1685685465,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/ChamomileMintCitrusGreenTea.jpg?v=1685685465,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/617widr5XTL._SX679_4de6387c-ab10-4a16-9e3e-92ef3f45b8e2.jpg?v=1685685465,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Hassle-Free-listing_a0e0c1ff-13d0-4b0f-bd57-fcd943cb60ec.jpg?v=1685685465,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_cd648798-d211-4269-882f-0ef4ff9467ab.png?v=1685685465,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61SSOae3ziL._SL1000_67225665-ed84-423c-9e5b-aeadb65c501d.jpg?v=1685685465,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-first-flush-black-tea-30-count-15x2,"Darjeeling First Flush Black Tea, 30 Count (15x2)","<meta charset=""utf-8""><span data-mce-fragment=""1"">A classic summer tea from Darjeeling with balanced notes of charred greens and dried figs.</span><br>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions",Black Teas | Tea Bags,"black-teas, darjeeling, grocery, growaov-collection, growaov-subscription, high-caffeine, otp, tea-bags, wizzy-ignore",false,Title,Default Title,,,,,,,,E3-29VE-E8G3,100.07381663125,shopify,deny,manual,11.99,11.99,true,true,,,,,TB006001296-BT(EU),https://cdn.shopify.com/s/files/1/0684/3603/3827/files/DarjeelingSpringBlackTea-TeaBags.jpg?v=1683525795,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,draft
darjeeling-first-flush-black-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/DarjeelingSpringGoldBlackTea_ec2a4068-3efb-4f9b-9ec1-3fcfa1e242f4.jpg?v=1683525795,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-first-flush-black-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/DarjeelingSpringGoldBlackTea.jpg?v=1685647869,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-first-flush-black-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Box_ingredients_DARJELINGSPRING_c1787e6f-d353-47cd-833b-e0daeb9baede.jpg?v=1685647869,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-first-flush-black-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/DarjeelingSpringBlackTea-FrontView2_Global_0413ba34-76cd-4a2d-850a-6d01dfd81ec3_1.jpg?v=1685647869,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-first-flush-black-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/DarjeeelingSpring-side_11zon.jpg?v=1685647869,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-first-flush-black-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/darjeelingspring_11zon_1.jpg?v=1685647869,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-first-flush-black-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_55696eb6-ea29-4cb6-a005-0d9213eb0ed1.png?v=1685647869,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-first-flush-black-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61K2rUGtMcL_637b90ba-35fc-44ce-925f-363965506dda.jpg?v=1685647869,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
applause-ctc-assam-black-tea-12oz-340g,"Applause CTC Assam Black Tea, 12oz/340g","<p>The epitome of strength and briskness, pure second flush CTC teas from the best estates in Upper Assam, made during the peak of summer.</p>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions",Black Teas | Loose Leaf,"assam, bfcm_teas, black-teas, energy, grocery, growaov-collection, growaov-subscription, high-caffeine, loose-leaf, otp",true,Title,Default Title,,,,,,,,VY-V800-U4GD,255.145708125,shopify,deny,manual,10.49,24.99,true,false,,,,,LF034001281-BT(EU),https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Applause_ctc_03_1.jpg?v=1757921705,1,Assam CTC Summer Black Tea Loose Leaf VAHDAM®,false,"Applause CTC Assam Summer Black Tea, 12oz | Loose Tea | VAHDAM®","Shop bold CTC Assam black tea made from premium second flush leaves sourced from Upper Assam. Shop strong, brisk, and full-bodied—perfect for a robust cup.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Caffeine,,,,where-are-your-teas-sourced-from; can-black-tea-be-enjoyed-with-milk-or-sweeteners; how-should-i-choose-the-right-black-tea-for-me; how-long-does-black-tea-stay-fresh,,,black-tea-india,,,,Vacuum Packaged,Loose Leaf Tea | 170 Cups,,,,,,,,,,,,,place-1-tea-spoon-leaves-in-a-cup-or-tea-pot; pour-7-fl-oz-200-ml-freshly-boiled-water-over-the-leaves; water-temperature-194-f-212-f-90-c-100-c; brew-for-3-5-mins-strain-the-leaves; can-be-served-with-or-without-milk,for-iced-tea-use-2-tea-spoons-brew-for-5-mins-1; refrigerate-for-3-4-hours-add-ice-cubes-sweetener-1,Loose Leaf Tea | 170 Cups,"Strong, Brisk & Malty",,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,active
applause-ctc-assam-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/32_e4b0ea5c-1664-407a-9144-9486d5e222d0.jpg?v=1757921705,2,Assam CTC Summer Black Tea Loose Leaf VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
applause-ctc-assam-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B00M59AHAC.PT02.jpg?v=1757921683,3,Assam CTC Summer Black Tea Loose Leaf VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
applause-ctc-assam-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Brewing_Chai_Tea_LL_1.jpg?v=1757921684,4,Assam CTC Summer Black Tea Loose Leaf VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
applause-ctc-assam-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Chai_tea_Loose_Leaf.jpg?v=1757921684,5,Assam CTC Summer Black Tea Loose Leaf VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
applause-ctc-assam-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_01.jpg?v=1776177417,6,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
applause-ctc-assam-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_02.jpg?v=1776177417,7,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
applause-ctc-assam-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_03.jpg?v=1776177417,8,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-premium-first-flush-black-tea-12oz-340g,"Darjeeling Premium First Flush Black Tea, 12oz/340g","<p><span>Savor the essence of spring with our Darjeeling Premium First Flush Black Tea. These are the first leaves of the season, fresh, young &amp; vibrant, offering a delicate and decadent flavor profile. With a medium caffeine content, it's a delightful choice for any time of day. Enjoy its pure, unadulterated taste without milk &amp; immerse yourself in the unique charm of the first flush.</span></p>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions",Single Estate,"black-teas, grocery, growaov-collection, growaov-subscription, loose-leaf, medium-caffeine, otp",true,Title,Default Title,,,,,,,,ED-86SA-AO2P,154221.4058,shopify,deny,manual,18.99,28.99,true,false,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B01M01OIYT.MAIN.jpg?v=1773659511,1,"Darjeeling Premium First Flush Black Tea, Loose Leaf | VAHDAM®",false,"Darjeeling Premium First Flush Black Tea, 12 oz | Loose Leaf | VAHDAM®","Premium Darjeeling first flush black tea made from the first spring leaves. Fresh, vibrant, and delicately flavored with a naturally sweet, smooth finish.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,34.99,true,,,active
darjeeling-premium-first-flush-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B01M01OIYT.PT01.jpg?v=1773659511,2,"Darjeeling Premium First Flush Black Tea, Loose Leaf | VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-premium-first-flush-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B01M01OIYT.PT02.jpg?v=1773659511,3,"Darjeeling Premium First Flush Black Tea, Loose Leaf | VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-premium-first-flush-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B01M01OIYT.PT03.jpg?v=1773659511,4,"Darjeeling Premium First Flush Black Tea, Loose Leaf | VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-premium-first-flush-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B01M01OIYT.PT04.jpg?v=1773659511,5,"Darjeeling Premium First Flush Black Tea, Loose Leaf | VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-premium-first-flush-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B01M01OIYT.PT05.jpg?v=1773659511,6,"Darjeeling Premium First Flush Black Tea, Loose Leaf | VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-premium-first-flush-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B01M01OIYT.PT07.jpg?v=1773659511,7,"Darjeeling Premium First Flush Black Tea, Loose Leaf | VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-premium-first-flush-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B01M01OIYT.PT08.jpg?v=1773659512,8,"Darjeeling Premium First Flush Black Tea, Loose Leaf | VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-premium-first-flush-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Founderstory_1.jpg?v=1757331771,9,Green Tea Loose Leaf Sampler – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-premium-first-flush-black-tea-12oz-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/11_CN_PN_Teach_me_c31e3cd4-b3f9-4a63-acf4-14fdd6201329.jpg?v=1757594006,10,"Sweet Cinnamon Masala Chai Tea Bags, 100 Count | VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-pepper-herbal-tea-tisane-30-tea-bags-1,"Turmeric Pepper Herbal Tea Tisane, 30 Count (15x2)","Perk your spirits and nourish yourself with an earthy cup of superfood goodness and a peppery kick!

INGREDIENTS - This turmeric &amp; black pepper blend is inspired by the traditional Ayurvedic Turmeric healing recipe. Black pepper enhances curcumin's bioabsorption by 2000 times.
30 FULL-LEAF PYRAMID TEA BAGS - Gone are the days of paper tea bags that tear up in the brew. 1 box of Turmeric Pepper Herbal Tea contains 30 sturdy pyramid-shaped tea bags for a fresher, flavorful brew. Preparation: 1 tea bag | 200 ml water | 3 - 5 mins
REAL PEOPLE, REAL LOVE - People from over a 100 countries love our diverse yet versatile range of premium teas, lattes, iced teas, instant mixes and elixirs that are infused with the goodness of healthy superfoods &amp; pure indian spices.
",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions",Herbal Teas | Tea Bags,"caffeine-free, grocery, growaov-collection, growaov-subscription, herbal-teas, inflammation, otp, spicy, tea-bags, turmeric-tea-bags",false,Title,Default Title,,,,,,,,L9-MBBA-Z4MP,100.07381663125,shopify,deny,manual,9.99,9.99,true,true,,,,,TB00600216-HT,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/Turmeric-Pepper-pack-of-2.jpg?v=1683120908,1,"",false,,"SOFI AWARD WINNER 2018 | Our Turmerc Spice Tea bags is a tropical potpourri of turmeric and aromatic spices like cardamom, clobves, and black pepper. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,draft
